 Id;Name;BuildId;Duration;CalcPrio;LastRun;NumRan;NumErrors;Verdict;Cycle;LastResults
382;3;37;0.013;0;2014-03-05 01:09:03;1;0;0;24;[]
381;2;37;3.54;0;2014-03-05 01:09:03;1;0;0;24;[]
380;1;37;40.758;0;2014-03-05 01:09:03;2;0;0;24;[]
384;5;37;3.309;0;2014-03-05 01:09:03;1;0;0;24;[]
400;9;38;20.134;0;2014-03-05 02:09:57;1;0;0;25;[]
403;12;38;93.213;0;2014-03-05 02:09:57;1;0;0;25;[]
402;11;38;0.009;0;2014-03-05 02:09:57;1;0;0;25;[]
401;10;38;0.035;0;2014-03-05 02:09:57;1;0;0;25;[]
399;8;38;20.333;0;2014-03-05 02:09:57;1;0;0;25;[]
398;7;38;0.021;0;2014-03-05 02:09:57;1;0;0;25;[]
397;6;38;0.002;0;2014-03-05 02:09:57;1;0;0;25;[]
396;5;38;3.082;0;2014-03-05 02:09:57;1;0;0;25;[]
395;4;38;1.788;0;2014-03-05 02:09:57;3;0;0;25;[]
394;3;38;0.114;0;2014-03-05 02:09:57;1;0;0;25;[]
393;2;38;2.959;0;2014-03-05 02:09:57;1;0;0;25;[]
392;1;38;40.853;0;2014-03-05 02:09:57;2;0;0;25;[]
414;11;39;0.004;0;2014-03-05 02:29:33;1;0;0;25;[]
412;9;39;20.098;0;2014-03-05 02:29:33;1;0;0;25;[]
411;8;39;21.333;0;2014-03-05 02:29:33;1;0;0;25;[]
410;7;39;0.02;0;2014-03-05 02:29:33;1;0;0;25;[]
409;6;39;0;0;2014-03-05 02:29:33;1;0;0;25;[]
415;12;39;93.088;0;2014-03-05 02:29:33;1;0;0;25;[]
407;4;39;0.115;0;2014-03-05 02:29:33;3;0;0;25;[]
408;5;39;3.906;0;2014-03-05 02:29:33;1;0;0;25;[]
404;1;39;40.608;0;2014-03-05 02:29:33;2;0;0;25;[]
413;10;39;0.032;0;2014-03-05 02:29:33;1;0;0;25;[]
405;2;39;2.296;0;2014-03-05 02:29:33;1;0;0;25;[]
406;3;39;0.004;0;2014-03-05 02:29:33;1;0;0;25;[]
416;1;40;40.629;0;2014-03-05 03:17:37;2;0;0;26;[]
417;2;40;2.238;0;2014-03-05 03:17:37;1;0;0;26;[]
418;3;40;0.005;0;2014-03-05 03:17:37;1;0;0;26;[]
420;5;40;2.936;0;2014-03-05 03:17:37;1;0;0;26;[]
421;6;40;0.001;0;2014-03-05 03:17:37;1;0;0;26;[]
422;7;40;0.018;0;2014-03-05 03:17:37;1;0;0;26;[]
423;8;40;21.324;0;2014-03-05 03:17:37;1;0;0;26;[]
424;9;40;20.1;0;2014-03-05 03:17:37;1;0;0;26;[]
425;10;40;0.033;0;2014-03-05 03:17:37;1;0;0;26;[]
426;11;40;0.005;0;2014-03-05 03:17:37;1;0;0;26;[]
427;12;40;92.853;0;2014-03-05 03:17:37;1;0;0;26;[]
419;4;40;0.138;0;2014-03-05 03:17:37;3;0;0;26;[]
436;9;41;20.091;0;2014-03-05 03:17:49;1;0;0;26;[]
439;12;41;93.313;0;2014-03-05 03:17:49;1;0;0;26;[]
435;8;41;20.29;0;2014-03-05 03:17:49;1;0;0;26;[]
438;11;41;0.005;0;2014-03-05 03:17:49;1;0;0;26;[]
434;7;41;0.025;0;2014-03-05 03:17:49;1;0;0;26;[]
437;10;41;0.034;0;2014-03-05 03:17:49;1;0;0;26;[]
432;5;41;3.395;0;2014-03-05 03:17:49;1;0;0;26;[]
431;4;41;0.177;0;2014-03-05 03:17:49;3;0;0;26;[]
430;3;41;0.004;0;2014-03-05 03:17:49;1;0;0;26;[]
433;6;41;0;0;2014-03-05 03:17:49;1;0;0;26;[]
429;2;41;2.845;0;2014-03-05 03:17:49;1;0;0;26;[]
428;1;41;41.703;0;2014-03-05 03:17:49;2;0;0;26;[]
451;12;42;94.006;0;2014-03-05 03:42:17;1;0;0;26;[]
450;11;42;0.632;0;2014-03-05 03:42:17;1;0;0;26;[]
449;10;42;0.036;0;2014-03-05 03:42:17;1;0;0;26;[]
448;9;42;20.114;0;2014-03-05 03:42:17;1;0;0;26;[]
447;8;42;30.91;0;2014-03-05 03:42:17;1;0;0;26;[]
446;7;42;0.053;0;2014-03-05 03:42:17;1;0;0;26;[]
445;6;42;0.001;0;2014-03-05 03:42:17;1;0;0;26;[]
444;5;42;3.272;0;2014-03-05 03:42:17;1;0;0;26;[]
443;4;42;0.136;0;2014-03-05 03:42:17;3;0;0;26;[]
442;3;42;0.004;0;2014-03-05 03:42:17;1;0;0;26;[]
441;2;42;2.524;0;2014-03-05 03:42:17;1;0;0;26;[]
440;1;42;41.069;0;2014-03-05 03:42:17;2;0;0;26;[]
462;11;43;0.031;0;2014-03-06 01:04:51;1;0;0;27;[]
461;10;43;0.046;0;2014-03-06 01:04:51;1;0;0;27;[]
460;9;43;20.696;0;2014-03-06 01:04:51;1;0;0;27;[]
463;12;43;93.863;0;2014-03-06 01:04:51;1;0;0;27;[]
459;8;43;20.619;0;2014-03-06 01:04:51;1;0;0;27;[]
458;7;43;0.012;0;2014-03-06 01:04:51;1;0;0;27;[]
455;4;43;0.277;0;2014-03-06 01:04:51;3;0;0;27;[]
456;5;43;3.302;0;2014-03-06 01:04:51;1;0;0;27;[]
454;3;43;0.01;0;2014-03-06 01:04:51;1;0;0;27;[]
453;2;43;3.336;0;2014-03-06 01:04:51;1;0;0;27;[]
452;1;43;40.765;0;2014-03-06 01:04:51;2;0;0;27;[]
457;6;43;0.773;0;2014-03-06 01:04:51;1;0;0;27;[]
475;12;44;93.443;0;2014-03-06 01:22:37;1;0;0;27;[]
474;11;44;0.021;0;2014-03-06 01:22:37;1;0;0;27;[]
473;10;44;0.036;0;2014-03-06 01:22:37;1;0;0;27;[]
472;9;44;20.105;0;2014-03-06 01:22:37;1;0;0;27;[]
471;8;44;20.771;0;2014-03-06 01:22:37;1;0;0;27;[]
470;7;44;0.011;0;2014-03-06 01:22:37;1;0;0;27;[]
468;5;44;38.028;0;2014-03-06 01:22:37;1;0;0;27;[]
467;4;44;0.237;0;2014-03-06 01:22:37;3;0;0;27;[]
466;3;44;0.01;0;2014-03-06 01:22:37;1;0;0;27;[]
465;2;44;2.831;0;2014-03-06 01:22:37;1;0;0;27;[]
464;1;44;40.637;0;2014-03-06 01:22:37;2;0;0;27;[]
469;6;44;0.622;0;2014-03-06 01:22:37;1;0;0;27;[]
484;9;45;20.091;0;2014-03-06 01:26:51;1;0;0;27;[]
485;10;45;0.029;0;2014-03-06 01:26:51;1;0;0;27;[]
483;8;45;20.239;0;2014-03-06 01:26:51;1;0;0;27;[]
487;12;45;92.631;0;2014-03-06 01:26:51;1;0;0;27;[]
486;11;45;0.005;0;2014-03-06 01:26:51;1;0;0;27;[]
482;7;45;0.022;0;2014-03-06 01:26:51;1;0;0;27;[]
476;1;45;41.504;0;2014-03-06 01:26:51;2;0;0;27;[]
480;5;45;3.445;0;2014-03-06 01:26:51;1;0;0;27;[]
479;4;45;0.144;0;2014-03-06 01:26:51;3;0;0;27;[]
478;3;45;0.003;0;2014-03-06 01:26:51;1;0;0;27;[]
477;2;45;2.166;0;2014-03-06 01:26:51;1;0;0;27;[]
481;6;45;0;0;2014-03-06 01:26:51;1;0;0;27;[]
499;12;46;94.379;0;2014-03-06 02:43:39;1;0;0;28;[]
498;11;46;0.031;0;2014-03-06 02:43:39;1;0;0;28;[]
497;10;46;0.053;0;2014-03-06 02:43:39;1;0;0;28;[]
496;9;46;21.594;0;2014-03-06 02:43:39;1;0;0;28;[]
495;8;46;20.841;0;2014-03-06 02:43:39;1;0;0;28;[]
494;7;46;0.02;0;2014-03-06 02:43:39;1;0;0;28;[]
493;6;46;0.001;0;2014-03-06 02:43:39;1;0;0;28;[]
492;5;46;3.758;0;2014-03-06 02:43:39;1;0;0;28;[]
491;4;46;0.342;0;2014-03-06 02:43:39;3;0;0;28;[]
490;3;46;0.006;0;2014-03-06 02:43:39;1;0;0;28;[]
489;2;46;3.909;0;2014-03-06 02:43:39;1;0;0;28;[]
488;1;46;41.962;0;2014-03-06 02:43:39;2;0;0;28;[]
511;12;47;93.258;0;2014-03-06 19:38:38;1;0;0;29;[]
510;11;47;0.006;0;2014-03-06 19:38:38;1;0;0;29;[]
509;10;47;0.037;0;2014-03-06 19:38:38;1;0;0;29;[]
508;9;47;20.104;0;2014-03-06 19:38:38;1;0;0;29;[]
507;8;47;20.325;0;2014-03-06 19:38:38;1;0;0;29;[]
506;7;47;0.011;0;2014-03-06 19:38:38;1;0;0;29;[]
504;5;47;3.349;0;2014-03-06 19:38:38;1;0;0;29;[]
503;4;47;0.152;0;2014-03-06 19:38:38;3;0;0;29;[]
502;3;47;0.002;0;2014-03-06 19:38:38;1;0;0;29;[]
501;2;47;2.814;0;2014-03-06 19:38:38;1;0;0;29;[]
500;1;47;41.984;0;2014-03-06 19:38:38;2;0;0;29;[]
505;6;47;0.001;0;2014-03-06 19:38:38;1;0;0;29;[]
517;6;48;0.001;0;2014-03-08 00:23:17;1;0;0;30;[]
523;12;48;93.506;0;2014-03-08 00:23:17;1;0;0;30;[]
522;11;48;0.008;0;2014-03-08 00:23:17;1;0;0;30;[]
521;10;48;0.038;0;2014-03-08 00:23:17;1;0;0;30;[]
520;9;48;20.102;0;2014-03-08 00:23:17;1;0;0;30;[]
519;8;48;20.311;0;2014-03-08 00:23:17;1;0;0;30;[]
515;4;48;0.178;0;2014-03-08 00:23:17;3;0;0;30;[]
516;5;48;3.041;0;2014-03-08 00:23:17;1;0;0;30;[]
514;3;48;0.007;0;2014-03-08 00:23:17;1;0;0;30;[]
513;2;48;2.929;0;2014-03-08 00:23:17;1;0;0;30;[]
512;1;48;42.331;0;2014-03-08 00:23:17;2;0;0;30;[]
518;7;48;0.015;0;2014-03-08 00:23:17;1;0;0;30;[]
532;9;49;20.098;0;2014-03-08 01:38:58;1;0;0;31;[]
533;10;49;0.04;0;2014-03-08 01:38:58;1;0;0;31;[]
531;8;49;20.278;0;2014-03-08 01:38:58;1;0;0;31;[]
535;12;49;93.435;0;2014-03-08 01:38:58;1;0;0;31;[]
534;11;49;0.006;0;2014-03-08 01:38:58;1;0;0;31;[]
530;7;49;0.008;0;2014-03-08 01:38:58;1;0;0;31;[]
524;1;49;41.883;0;2014-03-08 01:38:58;2;0;0;31;[]
528;5;49;2.098;0;2014-03-08 01:38:58;1;0;0;31;[]
527;4;49;0.143;0;2014-03-08 01:38:58;3;0;0;31;[]
526;3;49;0.004;0;2014-03-08 01:38:58;1;0;0;31;[]
525;2;49;3.106;0;2014-03-08 01:38:58;1;0;0;31;[]
529;6;49;0.01;0;2014-03-08 01:38:58;1;0;0;31;[]
547;12;50;92.781;0;2014-03-08 01:57:06;1;0;0;31;[]
546;11;50;0.503;0;2014-03-08 01:57:06;1;0;0;31;[]
545;10;50;0.031;0;2014-03-08 01:57:06;1;0;0;31;[]
544;9;50;20.108;0;2014-03-08 01:57:06;1;0;0;31;[]
543;8;50;20.72;0;2014-03-08 01:57:06;1;0;0;31;[]
542;7;50;0.043;0;2014-03-08 01:57:06;1;0;0;31;[]
540;5;50;2.093;0;2014-03-08 01:57:06;1;0;0;31;[]
539;4;50;0.126;0;2014-03-08 01:57:06;3;0;0;31;[]
538;3;50;0.004;0;2014-03-08 01:57:06;1;0;0;31;[]
537;2;50;2.391;0;2014-03-08 01:57:06;1;0;0;31;[]
536;1;50;40.599;0;2014-03-08 01:57:06;2;0;0;31;[]
541;6;50;0;0;2014-03-08 01:57:06;1;0;0;31;[]
555;8;51;20.6;0;2014-03-08 01:57:07;1;0;0;31;[]
559;12;51;93.596;0;2014-03-08 01:57:07;1;0;0;31;[]
558;11;51;0.028;0;2014-03-08 01:57:07;1;0;0;31;[]
557;10;51;0.036;0;2014-03-08 01:57:07;1;0;0;31;[]
556;9;51;20.42;0;2014-03-08 01:57:07;1;0;0;31;[]
554;7;51;0.009;0;2014-03-08 01:57:07;1;0;0;31;[]
548;1;51;40.703;0;2014-03-08 01:57:07;2;0;0;31;[]
552;5;51;2.382;0;2014-03-08 01:57:07;1;0;0;31;[]
551;4;51;0.264;0;2014-03-08 01:57:07;3;0;0;31;[]
550;3;51;0.009;0;2014-03-08 01:57:07;1;0;0;31;[]
549;2;51;3.188;0;2014-03-08 01:57:07;1;0;0;31;[]
553;6;51;0.671;0;2014-03-08 01:57:07;1;0;0;31;[]
567;8;52;20.232;0;2014-03-08 01:57:18;1;0;0;31;[]
571;12;52;92.785;0;2014-03-08 01:57:18;1;0;0;31;[]
570;11;52;0.005;0;2014-03-08 01:57:18;1;0;0;31;[]
569;10;52;0.031;0;2014-03-08 01:57:18;1;0;0;31;[]
568;9;52;20.092;0;2014-03-08 01:57:18;1;0;0;31;[]
566;7;52;0.015;0;2014-03-08 01:57:18;1;0;0;31;[]
560;1;52;40.796;0;2014-03-08 01:57:18;2;0;0;31;[]
564;5;52;1.206;0;2014-03-08 01:57:18;1;0;0;31;[]
563;4;52;0.128;0;2014-03-08 01:57:18;3;0;0;31;[]
562;3;52;0.004;0;2014-03-08 01:57:18;1;0;0;31;[]
561;2;52;3.632;0;2014-03-08 01:57:18;1;0;0;31;[]
565;6;52;0.003;0;2014-03-08 01:57:18;1;0;0;31;[]
583;12;53;93.374;0;2014-03-08 18:41:23;1;0;0;32;[]
582;11;53;0.023;0;2014-03-08 18:41:23;1;0;0;32;[]
581;10;53;0.034;0;2014-03-08 18:41:23;1;0;0;32;[]
580;9;53;20.412;0;2014-03-08 18:41:23;1;0;0;32;[]
579;8;53;20.547;0;2014-03-08 18:41:23;1;0;0;32;[]
578;7;53;0.007;0;2014-03-08 18:41:23;1;0;0;32;[]
577;6;53;0.677;0;2014-03-08 18:41:23;1;0;0;32;[]
576;5;53;2.204;0;2014-03-08 18:41:23;1;0;0;32;[]
575;4;53;0.252;0;2014-03-08 18:41:23;3;0;0;32;[]
574;3;53;0.009;0;2014-03-08 18:41:23;1;0;0;32;[]
573;2;53;3.229;0;2014-03-08 18:41:23;1;0;0;32;[]
572;1;53;40.746;0;2014-03-08 18:41:23;2;0;0;32;[]
593;11;54;0.001;0;2014-03-08 19:06:54;1;0;0;33;[]
592;9;54;22.886;0;2014-03-08 19:06:54;1;0;0;33;[]
591;8;54;21.566;0;2014-03-08 19:06:54;1;0;0;33;[]
590;7;54;0.001;0;2014-03-08 19:06:54;1;1;1;33;[]
589;6;54;0.001;0;2014-03-08 19:06:54;1;1;1;33;[]
586;3;54;0.001;0;2014-03-08 19:06:54;1;0;0;33;[]
587;4;54;0.042;0;2014-03-08 19:06:54;3;2;1;33;[]
585;2;54;3.486;0;2014-03-08 19:06:54;1;0;0;33;[]
584;1;54;40.821;0;2014-03-08 19:06:54;2;0;0;33;[]
588;5;54;2.948;0;2014-03-08 19:06:54;1;0;0;33;[]
594;1;55;41.618;0;2014-03-08 19:14:54;2;0;0;33;[]
595;2;55;2.677;0;2014-03-08 19:14:54;1;0;0;33;[]
596;3;55;0.001;0;2014-03-08 19:14:54;1;0;0;33;[]
597;4;55;0.052;0;2014-03-08 19:14:54;3;2;1;33;[]
598;7;55;0.024;0;2014-03-08 19:14:54;1;1;1;33;[]
599;8;55;20.235;0;2014-03-08 19:14:54;1;0;0;33;[]
600;9;55;20.094;0;2014-03-08 19:14:54;1;0;0;33;[]
601;11;55;0.004;0;2014-03-08 19:14:54;1;0;0;33;[]
607;8;56;20.641;0;2014-03-08 20:33:02;1;0;0;34;[]
609;11;56;0.008;0;2014-03-08 20:33:02;1;0;0;34;[]
608;9;56;21.111;0;2014-03-08 20:33:02;1;0;0;34;[]
606;7;56;0.022;0;2014-03-08 20:33:02;1;1;1;34;[]
602;1;56;43.64;0;2014-03-08 20:33:02;2;0;0;34;[]
604;3;56;0.002;0;2014-03-08 20:33:02;1;0;0;34;[]
603;2;56;2.925;0;2014-03-08 20:33:02;1;0;0;34;[]
605;4;56;0.039;0;2014-03-08 20:33:02;3;2;1;34;[]
610;1;57;40.673;0;2014-03-08 20:34:10;2;0;0;34;[]
611;2;57;2.644;0;2014-03-08 20:34:10;1;0;0;34;[]
612;3;57;0.003;0;2014-03-08 20:34:10;1;0;0;34;[]
613;4;57;0.056;0;2014-03-08 20:34:10;3;2;1;34;[]
614;7;57;0.026;0;2014-03-08 20:34:10;1;1;1;34;[]
615;8;57;21.438;0;2014-03-08 20:34:10;1;0;0;34;[]
616;9;57;20.101;0;2014-03-08 20:34:10;1;0;0;34;[]
617;11;57;0.009;0;2014-03-08 20:34:10;1;0;0;34;[]
624;11;58;0.005;0;2014-03-08 20:45:06;1;0;0;34;[]
623;9;58;20.091;0;2014-03-08 20:45:06;1;0;0;34;[]
621;4;58;0.046;0;2014-03-08 20:45:06;3;2;1;34;[]
622;8;58;21.273;0;2014-03-08 20:45:06;1;0;0;34;[]
619;2;58;2.41;0;2014-03-08 20:45:06;1;0;0;34;[]
618;1;58;40.685;0;2014-03-08 20:45:06;2;0;0;34;[]
620;3;58;0.002;0;2014-03-08 20:45:06;1;0;0;34;[]
625;1;59;41.126;0;2014-03-08 21:05:36;2;0;0;35;[]
626;2;59;2.433;0;2014-03-08 21:05:36;1;0;0;35;[]
627;3;59;0.006;0;2014-03-08 21:05:36;1;0;0;35;[]
628;4;59;0.105;0;2014-03-08 21:05:36;3;0;0;35;[]
629;8;59;20.266;0;2014-03-08 21:05:36;1;0;0;35;[]
630;9;59;20.086;0;2014-03-08 21:05:36;1;0;0;35;[]
631;10;59;0.033;0;2014-03-08 21:05:36;1;0;0;35;[]
632;11;59;0.566;0;2014-03-08 21:05:36;1;0;0;35;[]
633;12;59;95.253;0;2014-03-08 21:05:36;1;0;0;35;[]
640;10;60;0.036;0;2014-03-08 22:54:47;1;0;0;36;[]
642;12;60;96.327;0;2014-03-08 22:54:47;1;0;0;36;[]
641;11;60;0.009;0;2014-03-08 22:54:47;1;0;0;36;[]
639;9;60;21.082;0;2014-03-08 22:54:47;1;0;0;36;[]
635;2;60;3.057;0;2014-03-08 22:54:47;1;0;0;36;[]
637;4;60;0.096;0;2014-03-08 22:54:47;3;0;0;36;[]
634;1;60;40.75;0;2014-03-08 22:54:47;2;0;0;36;[]
638;8;60;20.556;0;2014-03-08 22:54:47;1;0;0;36;[]
636;3;60;0.004;0;2014-03-08 22:54:47;1;0;0;36;[]
643;1;61;40.521;0;2014-03-08 23:00:18;2;0;0;37;[]
644;2;61;2.272;0;2014-03-08 23:00:18;1;0;0;37;[]
645;3;61;0.008;0;2014-03-08 23:00:18;1;0;0;37;[]
646;4;61;0.174;0;2014-03-08 23:00:18;3;0;0;37;[]
647;8;61;20.483;0;2014-03-08 23:00:18;1;0;0;37;[]
648;9;61;20.797;0;2014-03-08 23:00:18;1;0;0;37;[]
649;10;61;0.031;0;2014-03-08 23:00:18;1;0;0;37;[]
650;11;61;0.007;0;2014-03-08 23:00:18;1;0;0;37;[]
651;12;61;94.713;0;2014-03-08 23:00:18;1;0;0;37;[]
659;11;62;0.014;0;2014-03-14 20:38:11;1;0;0;38;[]
658;10;62;0.039;0;2014-03-14 20:38:11;1;0;0;38;[]
657;9;62;61.542;0;2014-03-14 20:38:11;1;0;0;38;[]
656;8;62;20.302;0;2014-03-14 20:38:11;1;0;0;38;[]
652;1;62;678.974;0;2014-03-14 20:38:11;3;0;0;38;[]
654;3;62;0.795;0;2014-03-14 20:38:11;1;0;0;38;[]
653;2;62;3.329;0;2014-03-14 20:38:11;1;0;0;38;[]
655;4;62;11.537;0;2014-03-14 20:38:11;3;0;0;38;[]
665;9;63;60.851;0;2014-03-14 23:46:44;1;0;0;39;[]
667;11;63;0.007;0;2014-03-14 23:46:44;1;0;0;39;[]
666;10;63;0.033;0;2014-03-14 23:46:44;1;0;0;39;[]
664;8;63;20.258;0;2014-03-14 23:46:44;1;0;0;39;[]
660;1;63;589.885;0;2014-03-14 23:46:44;3;0;0;39;[]
662;3;63;1.522;0;2014-03-14 23:46:44;1;0;0;39;[]
661;2;63;2.492;0;2014-03-14 23:46:44;1;0;0;39;[]
663;4;63;10.61;0;2014-03-14 23:46:44;3;0;0;39;[]
668;1;64;607.866;0;2014-03-14 23:49:37;3;0;0;39;[]
669;2;64;2.71;0;2014-03-14 23:49:37;1;0;0;39;[]
670;3;64;0.027;0;2014-03-14 23:49:37;1;0;0;39;[]
671;4;64;9.176;0;2014-03-14 23:49:37;3;0;0;39;[]
672;8;64;20.374;0;2014-03-14 23:49:37;1;0;0;39;[]
673;9;64;60.998;0;2014-03-14 23:49:37;1;0;0;39;[]
674;10;64;0.038;0;2014-03-14 23:49:37;1;0;0;39;[]
675;11;64;0.009;0;2014-03-14 23:49:37;1;0;0;39;[]
681;9;65;60.734;0;2014-03-15 05:43:50;1;0;0;40;[]
683;11;65;0.007;0;2014-03-15 05:43:50;1;0;0;40;[]
682;10;65;0.029;0;2014-03-15 05:43:50;1;0;0;40;[]
680;8;65;20.234;0;2014-03-15 05:43:50;1;0;0;40;[]
678;3;65;0;0;2014-03-15 05:43:50;1;0;0;40;[]
677;2;65;2.169;0;2014-03-15 05:43:50;1;0;0;40;[]
676;1;65;527.446;0;2014-03-15 05:43:50;3;0;0;40;[]
679;4;65;6.521;0;2014-03-15 05:43:50;3;0;0;40;[]
684;1;66;1,002.934;0;2014-03-15 21:49:30;3;0;0;41;[]
685;2;66;3.676;0;2014-03-15 21:49:30;1;0;0;41;[]
686;3;66;0.001;0;2014-03-15 21:49:30;1;0;0;41;[]
687;4;66;10.888;0;2014-03-15 21:49:30;3;0;0;41;[]
688;8;66;20.477;0;2014-03-15 21:49:30;1;0;0;41;[]
689;9;66;61.86;0;2014-03-15 21:49:30;1;0;0;41;[]
690;10;66;0.048;0;2014-03-15 21:49:30;1;0;0;41;[]
691;11;66;0.009;0;2014-03-15 21:49:30;1;0;0;41;[]
701;13;67;0.315;0;2014-03-16 03:50:54;2;1;1;42;[]
700;12;67;92.759;0;2014-03-16 03:50:54;1;0;0;42;[]
699;11;67;0.008;0;2014-03-16 03:50:54;1;0;0;42;[]
697;9;67;60.645;0;2014-03-16 03:50:54;1;0;0;42;[]
698;10;67;0.034;0;2014-03-16 03:50:54;1;0;0;42;[]
695;4;67;40.278;0;2014-03-16 03:50:54;3;0;0;42;[]
694;3;67;0;0;2014-03-16 03:50:54;1;0;0;42;[]
693;2;67;0.002;0;2014-03-16 03:50:54;1;0;0;42;[]
692;1;67;475.558;0;2014-03-16 03:50:54;3;0;0;42;[]
696;8;67;20.272;0;2014-03-16 03:50:54;1;0;0;42;[]
711;13;68;8.156;0;2014-03-16 03:52:54;2;1;1;42;[]
710;12;68;92.844;0;2014-03-16 03:52:54;1;0;0;42;[]
709;11;68;0.588;0;2014-03-16 03:52:54;1;0;0;42;[]
708;10;68;0.034;0;2014-03-16 03:52:54;1;0;0;42;[]
707;9;68;60.95;0;2014-03-16 03:52:54;1;0;0;42;[]
706;8;68;21.001;0;2014-03-16 03:52:54;1;0;0;42;[]
704;3;68;0;0;2014-03-16 03:52:54;1;0;0;42;[]
703;2;68;2.796;0;2014-03-16 03:52:54;1;0;0;42;[]
702;1;68;579.165;0;2014-03-16 03:52:54;3;0;0;42;[]
705;4;68;7.524;0;2014-03-16 03:52:54;3;0;0;42;[]
718;10;69;0.048;0;2014-03-16 05:59:53;1;0;0;43;[]
720;12;69;93.917;0;2014-03-16 05:59:53;1;0;0;43;[]
719;11;69;0.013;0;2014-03-16 05:59:53;1;0;0;43;[]
721;13;69;0.354;0;2014-03-16 05:59:53;2;1;1;43;[]
717;9;69;60.835;0;2014-03-16 05:59:53;1;0;0;43;[]
715;4;69;8.035;0;2014-03-16 05:59:53;3;0;0;43;[]
712;1;69;563.809;0;2014-03-16 05:59:53;3;0;0;43;[]
716;8;69;20.282;0;2014-03-16 05:59:53;1;0;0;43;[]
714;3;69;0.635;0;2014-03-16 05:59:53;1;0;0;43;[]
713;2;69;2.639;0;2014-03-16 05:59:53;1;0;0;43;[]
722;1;70;736.809;0;2014-03-16 19:05:48;3;0;0;44;[]
723;2;70;2.261;0;2014-03-16 19:05:48;1;0;0;44;[]
724;3;70;0;0;2014-03-16 19:05:48;1;0;0;44;[]
725;4;70;6.713;0;2014-03-16 19:05:48;3;0;0;44;[]
726;8;70;20.33;0;2014-03-16 19:05:48;1;0;0;44;[]
727;9;70;61.36;0;2014-03-16 19:05:48;1;0;0;44;[]
728;10;70;0.027;0;2014-03-16 19:05:48;1;0;0;44;[]
729;11;70;0.005;0;2014-03-16 19:05:48;1;0;0;44;[]
730;12;70;92.703;0;2014-03-16 19:05:48;1;0;0;44;[]
731;13;70;0.243;0;2014-03-16 19:05:48;2;1;1;44;[]
741;13;71;0.256;0;2014-03-16 20:09:32;2;1;1;45;[]
740;12;71;92.701;0;2014-03-16 20:09:32;1;0;0;45;[]
739;11;71;0.004;0;2014-03-16 20:09:32;1;0;0;45;[]
737;9;71;60.971;0;2014-03-16 20:09:32;1;0;0;45;[]
738;10;71;0.031;0;2014-03-16 20:09:32;1;0;0;45;[]
735;4;71;6.326;0;2014-03-16 20:09:32;3;0;0;45;[]
732;1;71;584.866;0;2014-03-16 20:09:32;3;0;0;45;[]
736;8;71;20.287;0;2014-03-16 20:09:32;1;0;0;45;[]
734;3;71;0.002;0;2014-03-16 20:09:32;1;0;0;45;[]
733;2;71;2.337;0;2014-03-16 20:09:32;1;0;0;45;[]
751;13;72;0.223;0;2014-03-19 20:16:21;1;1;1;46;[]
750;12;72;4.987;0;2014-03-19 20:16:21;1;1;1;46;[]
749;11;72;0.019;0;2014-03-19 20:16:21;1;0;0;46;[]
747;9;72;61.092;0;2014-03-19 20:16:21;1;0;0;46;[]
748;10;72;0.034;0;2014-03-19 20:16:21;1;0;0;46;[]
745;4;72;7.868;0;2014-03-19 20:16:21;3;0;0;46;[]
744;3;72;0;0;2014-03-19 20:16:21;1;0;0;46;[]
743;2;72;2.625;0;2014-03-19 20:16:21;1;0;0;46;[]
742;1;72;632.061;0;2014-03-19 20:16:21;3;0;0;46;[]
746;8;72;20.313;0;2014-03-19 20:16:21;1;0;0;46;[]
761;13;73;4.406;0;2014-03-19 21:02:54;1;0;0;47;[]
760;12;73;4.389;0;2014-03-19 21:02:54;1;1;1;47;[]
759;11;73;0.924;0;2014-03-19 21:02:54;1;0;0;47;[]
758;10;73;0.089;0;2014-03-19 21:02:54;1;0;0;47;[]
757;9;73;63.179;0;2014-03-19 21:02:54;1;0;0;47;[]
756;8;73;20.492;0;2014-03-19 21:02:54;1;0;0;47;[]
754;3;73;0.005;0;2014-03-19 21:02:54;1;0;0;47;[]
752;1;73;944.647;0;2014-03-19 21:02:54;3;0;0;47;[]
755;4;73;9.396;0;2014-03-19 21:02:54;3;0;0;47;[]
753;2;73;3.86;0;2014-03-19 21:02:54;1;0;0;47;[]
762;1;74;713.607;0;2014-03-19 22:27:42;3;0;0;48;[]
763;2;74;3.05;0;2014-03-19 22:27:42;1;0;0;48;[]
764;3;74;0;0;2014-03-19 22:27:42;1;0;0;48;[]
765;4;74;13.979;0;2014-03-19 22:27:42;3;0;0;48;[]
767;9;74;61.912;0;2014-03-19 22:27:42;1;0;0;48;[]
768;10;74;0.042;0;2014-03-19 22:27:42;1;0;0;48;[]
769;11;74;0;0;2014-03-19 22:27:42;1;0;0;48;[]
770;12;74;6.001;0;2014-03-19 22:27:42;1;1;1;48;[]
771;13;74;0.645;0;2014-03-19 22:27:42;1;1;1;48;[]
766;8;74;20.561;0;2014-03-19 22:27:42;1;0;0;48;[]
781;13;75;4.921;0;2014-03-19 22:48:59;1;0;0;48;[]
778;10;75;0.079;0;2014-03-19 22:48:59;1;0;0;48;[]
780;12;75;4.046;0;2014-03-19 22:48:59;1;1;1;48;[]
